intensidad,duracion,frecuencia,amplitud,temperatura,presion,pico
67.25308313819949,12.367245844865165,21.69243726304892,15.32920247809572,32.02936213188887,1002.4890339618674,0
30.98971926484659,2.99151868511111,98.6448353528806,24.771655704142347,11.7844277778638,976.1950959062401,0
52.715526943955055,1.2757954104423708,93.51155827808611,21.924359682029014,34.900060564633584,1007.7413599531133,0
67.66792908212867,12.92594027417737,2.423597587671252,14.181711105800385,28.58591634550706,1021.5033772023842,1
44.97483857100476,3.9867385697202407,40.927333252081134,25.011348986378653,22.367604395886687,1019.3465949312481,0
65.46671688382614,0.7624281266056212,84.1904997204086,14.506462378481357,26.635901474663466,1026.6995164564053,0
33.7314813199135,8.612360156960122,14.641267874809644,13.24328629145458,24.121679555061927,1037.2413609515283,0
29.547926830721234,1.08613179487477,76.44460339005744,19.231307555363806,35.8148388420249,999.030899819786,0
55.69100918117204,2.866971087922974,55.184402910831444,25.791372804860533,24.596720749696207,1023.9664852515614,0
44.31235348141172,6.334011091579547,23.457064382509206,24.245060167659034,24.931539969238226,1014.3680670047172,0
59.630820339077474,14.967613559607326,59.970186407022176,22.098265311683864,32.78966510786139,1020.8298929872335,0
20.331681027193266,5.438559238974906,31.301439321510777,21.21150392660413,12.905453686973692,984.4807591268211,0
60.68396953205777,3.5917182148843585,10.2704634683349,24.043437937277226,11.880321929819997,1008.9685721509577,0
88.97455890903973,2.089460136365126,47.38846113140585,27.519603290646504,26.273055585881007,1043.598186577182,0
49.63061027852779,4.712556536618092,22.142806794680947,19.057620237377822,19.439943431232493,1024.320859689323,0
50.51213193364762,0.3821107080935723,44.04155807466472,23.38932301198623,25.922751315261007,1002.5913582248444,0
52.69324226958019,4.597145423217893,47.9210177329812,20.655519990514357,29.0649870298987,984.2867832514131,0
22.07036433812319,3.129197846378621,14.077021294266894,15.984309399864346,28.003992032094374,986.3776228648079,0
56.39219959535465,1.2111489049047994,84.9904808252714,18.947432796523316,27.79721213052504,1005.1238448342801,0
25.91885383976053,1.8192451372993934,6.740077914348928,24.927151031792846,28.735917171712245,1017.9956498087215,0
43.584806028142935,26.575284820288832,20.510851509739464,19.015363110940335,21.13174456997164,1004.5831316550372,0
68.64304324405606,4.5715305877880565,90.39729929796059,19.762901326910974,17.169561894216933,995.4776449251751,1
38.971745658498854,12.089603850574292,2.2216687536427715,21.93629922229248,17.267192423871204,1031.7499566153601,0
57.518734843511,24.772653820379347,16.57698681497289,24.18793647136253,12.118152632591187,983.4781684406661,0
65.19108580934557,1.3158163560176996,46.81465463996485,20.81281692603929,28.469017203298996,1024.3690078340258,0
54.18111284144,9.08104894857873,63.070503256396854,15.536232123188997,22.839738369640592,988.6912088931082,0
29.435772948580883,23.725018551404595,32.96796102937995,10.201853710761991,25.120521918485274,995.6896546661144,0
45.01287086972879,29.72403952027704,59.61580133415223,23.69463489009413,23.925322399670286,1009.5349036278004,0
79.3911701358243,5.591247798817322,16.844931671306387,19.936415309898063,24.535086125695045,1034.8357549624302,0
19.624313555037936,5.153218554294446,64.28256352578154,16.966535152820462,21.563648483906288,1018.4732381512813,0
45.86320979200737,34.52346233529978,34.64304384034279,17.927261101768234,26.370579385286604,992.5449166921836,0
41.71837892767839,13.177096381885544,63.28251936517919,25.0327957174348,25.11407665433142,1005.6891587085506,0
51.81121044645708,20.17255913267337,61.4542605563125,18.61860629817296,14.28848284196207,987.3902751969248,0
61.22323425780846,14.87978304035095,76.0678106643222,20.346606483677917,37.851906161769435,1018.8787116558984,0
74.1303645203308,11.047588997754962,47.79695588284851,19.120077025628692,38.826796832826375,1037.358235667142,0
45.94651411986263,5.129461420475826,41.62135900683143,21.77257416065453,24.128771542466517,1036.2755491815944,0
62.185119949652304,5.1273217189303955,7.350692802374894,4.5957957307387325,18.43273487787534,1036.24832662193,0
57.496102172977594,11.632071786956155,7.809141902533173,27.279137964716483,27.957276832189,974.3889964210831,0
57.115209468077005,17.785497626091008,20.439594897068254,16.824666769785384,15.565633988558275,991.6705389051083,0
41.54114102710291,0.6986931146170389,37.32660790303285,21.969377917115814,27.368822153365546,995.7723452914943,0
35.04017796836149,20.574156009335415,4.350640126954595,20.989333130179315,26.95333444212507,994.1284287295997,0
33.49935331068954,7.5907233481372085,98.11145491336913,13.048352078606758,21.97108234420101,1007.5678665406864,0
38.65344185901315,7.821899795283373,87.76224756941382,17.707623522512414,23.998505897717603,991.0729580709042,0
54.8252986379934,15.13512195498987,98.48510424227644,26.874136811314628,28.302105405624832,994.9663522085602,0
61.414240896924944,17.935200981804527,69.07290232642758,22.01736395473546,25.471129079611863,1008.925510048846,0
54.852032717853426,2.5351755269077474,57.867302327255416,25.62123609932506,17.70368482085748,1012.6615586198453,0
41.765673557063884,16.042695045389163,55.000341837313165,35.90463584642871,2.986821386449563,1036.7501767015897,0
77.08955164898713,0.38682562376980373,53.09766411745546,21.841807520480256,23.631425183031023,1016.51514585703,0
72.7829843544731,12.508874761812423,44.774341558259074,18.182606244794552,25.38424204331042,996.2495223224141,0
44.6899983087474,8.285745277072225,43.37039482327815,16.708400651408255,19.02198042888236,1040.9833534117886,0
37.64852891021501,12.747660536193946,87.12586180007864,20.414095038176082,46.154897745919776,1026.779754033461,0
51.95322431236954,18.31722896485814,44.9373659296937,22.302393684883096,31.93824247147328,1000.506787023292,0
69.0094796758153,33.222948795908614,48.307961266897344,16.96509824788984,45.0282938445978,1014.9393689553348,1
54.991474658811754,6.324500502859492,92.19258672345988,29.560585093149736,24.610393630856954,995.8051219370362,0
58.34823057365067,7.313383277736794,87.25829016484455,17.159186620728345,32.649927479589294,984.1895049110881,0
46.818798165865616,4.274722694696911,80.28761052934853,16.50024264023674,29.117558552734682,984.3309575332439,0
56.84406342803346,3.285958114649353,52.68682356648281,20.82248828193281,33.92760598160087,1009.741600749749,0
73.16816677184207,8.883297679066978,54.36235612334406,21.043263039410594,17.30634884951152,1025.7289655099858,0
46.40496827783434,4.51794533471166,10.064924813915955,13.376441968266752,23.59155077303329,1010.3691980679021,0
52.14961598761809,5.511843773740538,57.48761343914874,19.898446959326805,33.25592472368815,991.0934291933536,1
53.80724714824441,1.1030217918654084,55.106711026722344,16.632185181473265,24.774871823081597,1028.3778613892964,0
54.25588033656556,1.1160802409732893,37.19927701568612,21.00063989076353,27.98703251396066,988.7441161405974,0
28.82166685893159,24.470071393063687,83.08824194497768,17.994842883099228,37.19187139086221,1013.5599311281304,0
21.846970161891583,1.9819962813683023,48.149267681090066,28.258063273017335,26.29669939612355,1011.821067065998,0
34.705173936172415,17.69107589622042,33.74012935201664,23.458844325538738,17.126177336694326,1049.4580657966133,0
52.51913443102502,12.548957179213991,84.77651611858181,21.903663491365258,34.23642584217476,990.8720488952553,0
58.307842490048166,5.76808494314731,54.688896082603314,17.62580301084027,32.151517881894094,997.3414903715856,0
42.03988160339564,2.37767588675242,52.68335130087259,13.066805195612933,32.97184933809046,982.2801735405183,0
70.6588622430096,0.5218063122555551,52.849233288451885,23.813305642351562,32.663525520343896,1009.5897781566063,0
47.8523603851072,20.524118934171728,18.804230403588168,15.036935594090021,18.41998486404447,982.0919404690237,0
50.30473997351937,11.21112266521714,91.952631996518,15.061308176608303,36.230896092555625,978.8272998107255,0
47.090541941710065,2.033232768485739,58.01550631317809,20.20986100104008,22.121565060046542,1013.4040368449546,0
52.010401891199976,0.677968669844697,44.81544882794993,24.171240892244896,24.753287323833746,1032.3986332016839,0
60.567111110654054,25.22989471856988,67.56297370025842,13.86419739534941,17.44516869665761,1015.4728586842534,0
59.98480156868497,3.289559959179875,40.50908520739432,12.573492702286725,20.303375574057597,1010.6274815690631,0
36.52365589085615,3.031121252103701,52.48213483215903,26.364634413480715,39.739404810026244,1028.1470201832376,0
72.85495664717791,9.724662500095087,73.39236144189923,16.029562646511774,27.99433243792604,1009.4333576306456,0
33.57460313859624,7.377567653347812,89.38760391214043,17.94557214286685,21.305432414670676,1002.168208585259,0
51.18840521135919,2.99172929715383,23.799589317090096,24.99605018095648,15.024328655443476,1035.4687880493332,0
45.88405139716471,2.3531080526852373,84.25360532641056,25.72547698755362,18.941388390468713,995.1078376430745,0
34.26512484022269,22.923645359074285,53.31520505421131,8.743150235811981,22.744371175041362,1005.0606522750326,0
48.873191180392524,3.493676425217428,78.17525803368339,15.51281847640566,22.14033016969429,1037.8646956943476,1
38.88779340061402,0.7371319432579161,39.62795290496767,21.148641369216204,33.772809869597964,1033.9969828531764,0
51.09360864914078,9.798946495204142,25.87718507986996,23.39113719453426,30.32520444582694,1003.6664930887752,0
56.046289418290506,19.79620005775468,78.72638502980891,27.879158226455402,15.327395647761156,990.8732150228157,0
72.07894053459907,0.4466970754595485,74.18107977973531,22.71525415000042,24.38770346671359,1001.4859227965123,0
54.610763279411216,1.7610242825468028,43.85462761893188,19.260779188245692,41.68297644365536,1000.972924560329,0
40.83161989542763,2.479176805539115,4.44586512216914,14.321451975255806,27.490329074122048,993.3466623716378,0
44.12570283920598,11.830009096682883,32.80432950646227,35.169625275857584,26.98819902793109,1008.9283572981533,0
52.099671591718455,3.379320461660547,46.355210068295165,23.05628548344647,27.795003516706466,968.9579604869367,0
51.40191244193227,20.177905543854923,12.11645597655405,24.95783898541557,13.7881750616236,1042.9706005575486,0
71.89383902342631,2.6909936958682152,49.413022566149664,27.493811519077873,20.18397381311381,999.0703418166313,0
70.93029394635433,8.600237950507854,34.421912040463795,19.90315526231133,30.43369717389778,1028.2604742889253,0
44.61596110636608,0.5519913243265333,14.615274732181884,16.846483706571217,14.851547277519138,991.222680559716,0
41.770368077207024,15.287037035196356,27.308888920941698,14.71213780199038,15.66169686687066,1023.4334089175983,0
11.644180938982124,47.12010556960918,30.83784213582851,19.96093029074852,25.849930986059796,1022.0541889194873,0
41.7661938001667,11.264723922964151,29.779022938977747,29.171680211090894,21.497105740976135,1020.3626999874673,0
35.32913440873575,9.862209786433136,61.69954165700964,19.252795099118828,25.781342103863114,1043.775275738878,0
44.67763312857772,3.2783801952104277,26.007959672185017,15.834528619249648,28.543297224560654,978.0969316763708,0
55.87376363525166,13.300513774872165,24.240427075734164,16.679167015486684,30.1021545258356,1017.0881027705813,0
52.65788493798482,6.823869246656026,75.39297607955456,26.92137908089364,13.840895662249961,1004.3373731502589,0
49.550479894286866,2.3247160385934436,75.32866125452644,23.62081647928202,29.788971877508278,1037.9578590318024,0
52.993731666327704,12.602929519646919,5.49071950624386,15.984921311255626,19.85216919993242,1006.1404624391145,1
48.108233401535124,8.280843648614908,22.176499713950616,11.273622172829743,18.475704721917122,1001.3837749672775,0
52.95528398815214,25.66398244241976,46.850666948617764,17.08804436409617,21.536575244957255,1024.1709171960472,0
1.534174881210312,6.086805866665687,70.00603148975259,14.61416357710819,19.18575420125694,994.5335708483796,0
45.96059765373869,25.582855758981538,9.080444423703508,21.37885212972407,33.585013664213214,998.2639617158701,0
48.3372391842049,16.034602039966302,45.391504960619706,30.61786928965515,7.81321122298856,1023.2730044039309,0
44.881074256901215,1.8690234586591385,68.3363538855901,24.52721461875122,36.69915144053323,1004.1889937915472,0
46.73080606845588,8.606218895702751,43.15046123645077,11.58954720362058,27.527788085389105,1013.5469725414015,0
60.549651767100954,13.34007863028248,96.28647505356112,16.54075698979035,16.192887218094945,1024.87809524256,0
41.02842002988762,0.3579779903614813,30.989257626643212,20.662563343230637,27.530421031474916,1019.6342499424409,0
83.01053148825693,1.1958087021733714,82.37261186402223,26.115153306628613,51.32485296951333,1025.8225783543123,0
60.32445395333133,23.632685778952155,5.852414285077825,25.166511381620147,34.03630925164697,1013.7540614426275,0
49.90539123629192,5.321652417493859,58.12424584506343,31.361571380031357,15.265943773413062,1005.5994405049053,1
46.9000654520365,28.10277745255381,13.177524690629697,15.19643577057595,35.83430542115623,963.1893234260563,0
48.70216570426797,3.3006040225723177,68.78447775576518,23.652977456251037,34.031388633359356,969.3403375828052,0
36.270393950840315,10.185214635195486,95.8880800491092,15.241344407075164,30.295995329163432,1004.4580790568803,0
48.57196191112986,5.7783543874218015,75.85899259442616,25.55605289684393,17.505851304305455,1060.3818937359902,0
54.180252750905815,24.833487938103683,41.05702986227073,12.509699667992333,12.634418874374308,1010.3093534942594,0
58.693124233598446,13.463297497773176,37.36031228585157,19.036865353012555,35.8432628358224,1008.3153062299648,0
58.69534668716501,5.4912332384955445,84.1179535716138,17.05892836647394,24.746407155743093,1001.2109871075369,1
45.87683680151098,13.887043262277812,57.008257499069956,23.054834802008596,20.692534961951,1039.2327988551192,0
28.758766212171047,14.137771544912257,64.13514713351339,13.326562597228747,18.668429359593397,1003.0671608192127,0
39.963460606498316,0.13879967092831608,6.915949010632506,17.546241334148508,25.350997091716703,1013.6727399486911,0
74.18289564218583,9.72975783875794,9.39502410431773,19.995464026219047,39.02330560238567,1039.4119812372003,0
63.44087470114921,0.5675806700570429,7.086292676585435,16.64318313691816,20.513330946869647,1000.3223593131689,1
55.54429379456261,15.243006074537838,16.854992886709162,23.308625631938533,32.79657938190654,1048.1826748763806,0
38.580586328598145,0.11348132545114684,23.011726941647403,16.90419184948167,10.329129320681211,1031.5166425029668,0
50.05467732460667,17.11807592254212,53.42210645549271,14.32253392562145,18.960675955041605,985.2192892023112,0
31.16496971506277,11.265896630950575,82.64902753592789,23.841815651179214,30.37840778254143,1040.2255825093293,0
41.7209468645589,42.43034779977778,75.66580133740675,14.770698590541693,31.60395703967398,1031.1147989485744,0
46.32194987472207,1.5894412148824557,32.00574452124922,15.290466970217075,32.766157103104035,996.4093343810116,0
44.57540102202181,6.141597514348759,95.65767049597648,23.97650249508317,20.35088241769411,1001.9246583287832,0
64.34902896584018,5.456907166687296,98.45417431357983,11.084121867521082,16.77059244057787,1028.4148382610229,0
28.719111289468213,2.0792818558358976,56.79313161809874,21.32199489940318,11.050488938381001,1018.1545161081519,0
37.01851592727269,5.2115326985816255,89.54854843723925,23.305714637623293,24.82389715676101,1023.7557531358306,0
29.37968043466671,2.535946954069823,67.01808575208919,14.339183993640642,21.50382378792901,986.7740434928113,0
31.43970180968219,0.19321882976686544,54.61855320612091,28.65530494275309,27.999560786211884,1006.515429893482,0
51.86083844669973,5.7840562025077125,15.941941364620051,20.96997614489195,29.233258211280003,1004.8831173358338,1
25.993392004155925,4.580444506145484,75.39816494173218,20.222088644137383,13.852404295642613,1014.5827186379806,0
61.30803168256455,7.162654132338362,2.7783466206690135,9.68063216285077,21.40588889987638,1010.029015279686,0
46.297763345883865,5.736602519615688,86.07209804372658,15.314291009993585,34.65023840931552,979.215301405088,0
51.031824987889664,25.40032475117094,23.6904321052752,24.335528117336942,30.66943839548265,1026.5760244077246,0
54.838651069958054,2.992788438136635,54.22123379986544,20.690774583620914,29.761198434678192,1025.0889717708214,0
43.48750219622613,20.724522387733035,28.966368165357952,19.867567751931677,34.37080872922826,1047.4950003313938,0
65.48719573630066,1.4813222469644514,92.63653149551594,8.903189353849822,29.213131752889204,974.3685474112924,0
47.08485909908548,6.042795448622441,66.69831587125417,20.07181870698629,14.594327136312916,983.9484446188453,0
58.91105382858605,0.9306012266033195,46.39581690123992,22.793893320164983,36.59650691548305,991.8405344052103,0
47.013314258641216,10.174794511957472,55.518364623201876,12.831999071474431,34.489878239051976,988.2679470823705,0
54.36311581137385,22.279749947270815,70.41643172465311,15.509896667396792,19.91681497800454,1022.0049520918421,0
54.19494005236942,9.549804917908599,99.06274705049822,20.506560901891177,12.279326197505618,1041.0853792474936,0
53.74954909183297,11.681856762828744,96.26363873719751,28.08052120883785,21.147622322581235,1007.4132324254584,0
35.38538225568621,7.250909661951069,18.1395196164484,12.6105729947923,35.409828915054106,1003.4983400299802,0
56.5381365582116,5.835123611426356,12.315191345579509,17.848257229796687,41.37745275285545,1011.7057376473226,0
45.21564516350606,36.681259225332624,67.49770794264799,20.761457378684682,27.17710814393483,994.9515525369771,1
59.45732045734877,37.66827953803492,52.51499253248242,14.595834492554598,11.381686582222622,1037.863044960109,0
17.712598333815436,10.90105445544453,79.18058673294865,23.742750965320177,22.339433646885414,1023.890312988762,0
28.023256669175737,17.17932618883203,99.93699933278612,15.518936974948822,34.95440249710525,1039.5886386688694,0
55.45168343202543,20.5706710123761,4.667067810158395,19.43867037899538,29.577036075091485,998.5183438458099,0
77.94391377657843,2.478535809513895,16.251624498162812,20.603617149148967,35.30489814449507,1030.4721861283329,0
62.52588120216855,16.348620460279612,78.3963842277272,22.513928676273217,42.97722968084483,1015.8218912531299,0
39.76323598700029,1.4341777201503125,5.936706669885701,20.940915368473316,33.67420946678125,992.8921029604205,0
24.61921376933066,10.16008553620168,92.76412107291154,18.56334842534334,19.348256556401516,1006.533941343768,0
61.14029331742427,27.413343179675703,94.687059545257,17.39233032863055,28.8518699395357,1011.5233026612485,0
48.79125166935574,9.054900492124709,98.1688780837579,19.49975041339907,35.42001472897162,1013.5716262007469,0
58.86056326841578,4.253489069834007,63.49312808311349,12.446248820674601,26.547812252721226,1007.4164173517945,0
51.729480833161865,20.205614526195276,15.237022532545422,17.28941410404205,32.134847347578486,979.5813744553499,0
50.444643876807426,5.797122216651426,23.823468856280634,18.505677695555956,29.66898932297392,1001.1555606088734,0
94.37938168839764,18.19944017466617,61.85868689149112,19.978018464122627,29.304188887076478,991.7040094671186,1
49.908050584316314,7.6451967486885755,99.69267761869341,13.583982527681426,11.572532986709357,1027.0694080236376,0
47.61132186120103,1.6645768262186267,98.45386983722445,20.881944927738733,20.276469331859015,1032.5952849774562,0
48.17826986893967,2.6533524197365503,94.41964453893247,30.63220894230298,21.506977485773497,972.0068945823997,0
41.246949249385146,15.14596451022538,2.7356649537565136,11.353603179726088,30.688148277493113,1010.3012815607741,0
64.85199342072968,35.84357774282019,46.60675925848039,17.71199843152639,29.42342739191156,1010.2113464192702,0
44.69368499327976,28.427640638768597,99.13328243852798,18.081506658164706,8.659758515444206,997.8958943593768,0
59.53914058466884,6.936853044851152,9.33386966378931,26.824132027859324,32.87248486485967,1031.922399100665,0
54.26904544720335,2.0573998637184148,76.15728816801811,22.050630669715115,35.67099925210519,1027.1552630716735,0
68.28478793198639,0.7957988985168286,99.30209763102638,24.4701828608505,25.463785955546186,982.8589822169749,0
56.30269395482542,5.878228223528893,10.688658657298458,20.461482388902674,27.655169023754414,1009.0859255203774,0
31.79922828578529,0.2261976134896762,18.63900791956788,26.310862021678524,28.080009217403806,1020.6312054397307,0
30.10268322419089,22.45903122423933,38.871885254023546,24.16163937104821,16.890959658518383,977.3787557014587,0
71.12553719115353,10.2647012332796,12.563436020153432,18.313776876868168,16.408970489929033,989.7793102044751,0
40.86933795103337,13.139640569942845,3.473266265622227,23.790816749692752,30.77906291600851,998.7448682821234,0
